tip,states
Geraniaceae_Pelargonium_album,Absent
Geraniaceae_Pelargonium_cotyledonis,Absent
Geraniaceae_Pelargonium_australe,Absent
Geraniaceae_Pelargonium_erodioides,Absent
Geraniaceae_Pelargonium_littorale,Absent
Geraniaceae_Pelargonium_drummondii,Absent
Geraniaceae_Pelargonium_inodorum,Absent
Geraniaceae_Pelargonium_glechomoides,Absent
Geraniaceae_Pelargonium_minimum,Absent
Geraniaceae_Pelargonium_pseudofumarioides,Absent
Francoaceae_Viviania_ovata,Absent
Francoaceae_Viviania_marifolia,Absent
Francoaceae_Viviania_crenata,Absent
Francoaceae_Caesarea_albiflora,Absent
Francoaceae_Cissarobryon_elegans,Absent
Francoaceae_Wendtia_gracilis,Absent
Francoaceae_Balbisia_calycina,Absent
Francoaceae_Balbisia_peduncularis,Absent
Francoaceae_Balbisia_verticillata,Absent
Francoaceae_Balbisia_microphylla,Absent
Francoaceae_Balbisia_meyeniana,Absent
Francoaceae_Balbisia_miniata,Absent
Francoaceae_Rhynchotheca_spinosa,Absent
Francoaceae_Greyia_flanaganii,Absent
Francoaceae_Greyia_sutherlandii,Absent
Francoaceae_Greyia_radlkoferi,Absent
Francoaceae_Tetilla_hydrocotylifolia,Absent
Francoaceae_Francoa_appendiculata,Absent
Francoaceae_Francoa_sonchifolia,Absent
Francoaceae_Bersama_abyssinica,Absent
Francoaceae_Bersama_swinnyi,Absent
Francoaceae_Bersama_lucens,Absent
Francoaceae_Melianthus_dregeanus,Absent
Francoaceae_Melianthus_comosus,Absent
Francoaceae_Melianthus_pectinatus,Absent
Francoaceae_Melianthus_elongatus,Absent
Francoaceae_Melianthus_major,Absent
Francoaceae_Melianthus_villosus,Absent
Tapisciaceae_Huertea_glandulosa,Absent
Tapisciaceae_Tapiscia_sinensis,Absent
Dipentodontaceae_Dipentodon_sinicus,Absent
Dipentodontaceae_Perrottetia_racemosa,Absent
Dipentodontaceae_Perrottetia_arisanensis,Absent
Petenaeaceae_Petenaea_cordata,Absent
Gerrardinaceae_Gerrardina_foliosa,Absent
Limnanthaceae_Floerkea_proserpinacoides,Absent
Limnanthaceae_Limnanthes_bakeri,Absent
Limnanthaceae_Limnanthes_vinculans,Absent
Limnanthaceae_Limnanthes_macounii,Absent
Limnanthaceae_Limnanthes_douglasii,Absent
Limnanthaceae_Limnanthes_sp,Absent
Limnanthaceae_Limnanthes_montana,Absent
Limnanthaceae_Limnanthes_alba,Absent
Limnanthaceae_Limnanthes_floccosa,Absent
Setchellanthaceae_Setchellanthus_caeruleus,Absent
Bataceae_Batis_maritima,Absent
Salvadoraceae_Azima_tetracantha,Absent
Salvadoraceae_Salvadora_australis,Absent
Salvadoraceae_Salvadora_angustifolia,Absent
Salvadoraceae_Salvadora_persica,Absent
Koeberliniaceae_Koeberlinia_spinosa,Absent
Pentadiplandraceae_Pentadiplandra_brazzeana,Absent
Brassicaceae_Moriera_spinosa,Absent
Brassicaceae_Aethionema_saxatile,Absent
Brassicaceae_Aethionema_virgatum,Absent
Brassicaceae_Aethionema_grandiflorum,Absent
Brassicaceae_Aethionema_erinaceum,Absent
Brassicaceae_Malcolmia_orsiniana,Absent
Brassicaceae_Erysimum_cheiri,Absent
Brassicaceae_Erysimum_cheiranthoides,Absent
Brassicaceae_Erysimum_repandum,Absent
Brassicaceae_Syrenia_cana,Absent
Brassicaceae_Erysimum_siliculosum,Absent
Brassicaceae_Erysimum_perofskianum,Absent
Brassicaceae_Erysimum_handel-mazzettii,Absent
Brassicaceae_Erysimum_sisymbrioides,Absent
Brassicaceae_Erysimum_capitatum,Absent
Brassicaceae_Erysimum_cuspidatum,Absent
Brassicaceae_Chrysochamela_velutina,Absent
Brassicaceae_Cusickiella_douglasii,Absent
Brassicaceae_Halimolobos_whitedii,Absent
Brassicaceae_Boechera_repanda,Absent
Brassicaceae_Boechera_canadensis,Absent
Brassicaceae_Cusickiella_quadricostata,Absent
Brassicaceae_Boechera_crandallii,Absent
Brassicaceae_Boechera_johnstonii,Absent
Brassicaceae_Boechera_perennans,Absent
Brassicaceae_Boechera_gunnisoniana,Absent
Brassicaceae_Boechera_parishii,Absent
Brassicaceae_Boechera_gracilipes,Absent
Brassicaceae_Boechera_texana,Absent
Brassicaceae_Boechera_nevadensis,Absent
Brassicaceae_Boechera_spatifolia,Absent
Brassicaceae_Boechera_fernaldiana,Absent
Brassicaceae_Boechera_fendleri,Absent
Brassicaceae_Boechera_pendulina,Absent
Brassicaceae_Boechera_pendulocarpa,Absent
Brassicaceae_Boechera_evadens,Absent
Brassicaceae_Boechera_collinsii,Absent
Brassicaceae_Boechera_rollei,Absent
Brassicaceae_Boechera_constancei,Absent
Brassicaceae_Boechera_suffrutescens,Absent
Brassicaceae_Boechera_lemmonii,Absent
Brassicaceae_Boechera_tiehmii,Absent
Brassicaceae_Boechera_paupercula,Absent
Brassicaceae_Boechera_falcifructa,Absent
Brassicaceae_Boechera_formosa,Absent
Brassicaceae_Boechera_pallidifolia,Absent
Brassicaceae_Boechera_cobrensis,Absent
Brassicaceae_Boechera_villosa,Absent
Brassicaceae_Boechera_holboellii,Absent
Brassicaceae_Boechera_koehleri,Absent
Brassicaceae_Boechera_breweri,Absent
Brassicaceae_Boechera_retrofracta,Absent
Brassicaceae_Boechera_cusickii,Absent
Brassicaceae_Boechera_divaricarpa,Absent
Brassicaceae_Boechera_lyallii,Absent
Brassicaceae_Boechera_williamsii,Absent
Brassicaceae_Boechera_pygmaea,Absent
Brassicaceae_Boechera_subpinnatifida,Absent
Brassicaceae_Boechera_yorkii,Absent
Brassicaceae_Boechera_dispar,Absent
Brassicaceae_Boechera_lignifera,Absent
Brassicaceae_Boechera_serpenticola,Absent
Brassicaceae_Boechera_puberula,Absent
Brassicaceae_Boechera_microphylla,Absent
Brassicaceae_Boechera_schistacea,Absent
Brassicaceae_Boechera_stricta,Absent
Brassicaceae_Draba_sauteri,Absent
Brassicaceae_Boechera_rectissima,Absent
Brassicaceae_Boechera_arcuata,Absent
Brassicaceae_Draba_oblongata,Absent
Brassicaceae_Draba_sibirica,Absent
Brassicaceae_Boechera_platysperma,Absent
Brassicaceae_Boechera_howellii,Absent
Brassicaceae_Boechera_lasiocarpa,Absent
Brassicaceae_Boechera_davidsonii,Absent
Brassicaceae_Boechera_shockleyi,Absent
Brassicaceae_Boechera_oxylobula,Absent
Brassicaceae_Boechera_sparsiflora,Absent
Brassicaceae_Boechera_glaucovalvula,Absent
Brassicaceae_Boechera_pulchra,Absent
Brassicaceae_Boechera_lincolnensis,Absent
Brassicaceae_Borodinia_macrophylla,Absent
Brassicaceae_Boechera_serotina,Absent
Brassicaceae_Boechera_missouriensis,Absent
Brassicaceae_Boechera_dentata,Absent
Brassicaceae_Boechera_perstellata,Absent
Brassicaceae_Anelsonia_eurycarpa,Absent
Brassicaceae_Stenopetalum_nutans,Absent
Brassicaceae_Transberingia_bursifolia,Absent
Brassicaceae_Crucihimalaya_tenuisiliqua,Absent
Brassicaceae_Crucihimalaya_lasiocarpa,Absent
Brassicaceae_Crucihimalaya_sp,Absent
Brassicaceae_Crucihimalaya_kneuckeri,Absent
Brassicaceae_Crucihimalaya_mollissima,Absent
Brassicaceae_Crucihimalaya_wallichii,Absent
Brassicaceae_Crucihimalaya_stricta,Absent
Brassicaceae_Crucihimalaya_himalaica,Absent
Brassicaceae_Crucihimalaya_virgata,Absent
Brassicaceae_Crucihimalaya_bursifolia,Absent
Brassicaceae_Crucihimalaya_rupicola,Absent
Brassicaceae_Alyssum_klimesii,Absent
Brassicaceae_Arabidella_trisecta,Absent
Brassicaceae_Dipoma_iberideum,Absent
Brassicaceae_Arabidella_eremigena,Absent
Brassicaceae_Pachycladon_novaezelandiae,Absent
Brassicaceae_Cuphonotus_humistratus,Absent
Brassicaceae_Menkea_sphaerocarpa,Absent
Brassicaceae_Phlegmatospermum_eremaeum,Absent
Brassicaceae_Harmsiodoxa_blennodioides,Absent
Brassicaceae_Drabastrum_alpestre,Absent
Brassicaceae_Pachymitus_cardaminoides,Absent
Brassicaceae_Scambopus_curvipes,Absent
Brassicaceae_Blennodia_canescens,Absent
Brassicaceae_Blennodia_pterosperma,Absent
Brassicaceae_Microlepidium_pilosulum,Absent
Brassicaceae_Irenepharsus_magicus,Absent
Brassicaceae_Pachycladon_radicata,Absent
Brassicaceae_Pachycladon_latisiliqua,Absent
Brassicaceae_Pachycladon_stellata,Absent
Brassicaceae_Pachycladon_exile,Absent
Brassicaceae_Pachycladon_enysii,Absent
Brassicaceae_Pachycladon_fastigiata,Absent
Brassicaceae_Pachycladon_wallii,Absent
Brassicaceae_Pachycladon_cheesmanii,Absent
Brassicaceae_Pachycladon_exilis,Absent
Brassicaceae_Pachycladon_novae-zelandiae,Absent
Brassicaceae_Stenopetalum_velutinum,Absent
Brassicaceae_Oreophyton_falcatum,Absent
Brassicaceae_Olimarabidopsis_umbrosa,Absent
Brassicaceae_Sarcodraba_karraikensis,Absent
Brassicaceae_Olimarabidopsis_cabulica,Absent
Brassicaceae_Olimarabidopsis_pumila,Absent
Brassicaceae_Calymmatium_draboides,Absent
Brassicaceae_Alyssopsis_trinervis,Absent
Brassicaceae_Alyssopsis_mollis,Absent
Brassicaceae_Physaria_fendleri,Absent
Brassicaceae_Physaria_gracilis,Absent
Brassicaceae_Physaria_arctica,Absent
Brassicaceae_Physaria_acutifolia,Absent
Brassicaceae_Physaria_didymocarpa,Absent
Brassicaceae_Physaria_pruinosa,Absent
Brassicaceae_Dithyrea_californica,Absent
Brassicaceae_Dimorphocarpa_wislizeni,Absent
Brassicaceae_Nerisyrenia_linearifolia,Absent
Brassicaceae_Lyrocarpa_coulteri,Absent
Brassicaceae_Synthlipsis_greggii,Absent
Brassicaceae_Paysonia_densipila,Absent
Brassicaceae_Paysonia_stonensis,Absent
Brassicaceae_Turritis_sp,Absent
Brassicaceae_Arabis_kennedyae,Absent
Brassicaceae_Turritis_laxa,Absent
Brassicaceae_Arabis_subflava,Absent
Brassicaceae_Turritis_glabra,Absent
Brassicaceae_Nevada_holmgrenii,Absent
Brassicaceae_Polyctenium_fremontii,Absent
Brassicaceae_Sandbergia_whitedii,Absent
Brassicaceae_Sandbergia_perplexa,Absent
Brassicaceae_Phoenicaulis_cheiranthoides,Absent
Brassicaceae_Arabis_tricornuta,Absent
Brassicaceae_Pennellia_micrantha,Absent
Brassicaceae_Sphaerocardamum_macropetalum,Absent
Brassicaceae_Sphaerocardamum_nesliiforme,Absent
Brassicaceae_Sphaerocardamum_divaricatum,Absent
Brassicaceae_Sphaerocardamum_stellatum,Absent
Brassicaceae_Sphaerocardamum_macrum,Absent
Brassicaceae_Sphaerocardamum_compressum,Absent
Brassicaceae_Cardamine_uliginosa,Absent
Brassicaceae_Pennellia_longifolia,Absent
Brassicaceae_Exhalimolobos_berlandieri,Absent
Brassicaceae_Exhalimolobos_parryi,Absent
Brassicaceae_Exhalimolobos_pazensis,Absent
Brassicaceae_Exhalimolobos_hispidulus,Absent
Brassicaceae_Exhalimolobos_weddellii,Absent
Brassicaceae_Exhalimolobos_palmeri,Absent
Brassicaceae_Halimolobos_elatus,Absent
Brassicaceae_Halimolobos_henricksonii,Absent
Brassicaceae_Halimolobos_lasiolobus,Absent
Brassicaceae_Halimolobos_pubens,Absent
Brassicaceae_Halimolobos_jaegeri,Absent
Brassicaceae_Halimolobos_diffusus,Absent
Brassicaceae_Mancoa_foliosa,Absent
Brassicaceae_Mancoa_bracteata,Absent
Brassicaceae_Arabidopsis_thaliana,Absent
Brassicaceae_Arabis_arenicola,Absent
Brassicaceae_Arabidopsis_lyrata,Absent
Brassicaceae_Arabidopsis_arenicola,Absent
Brassicaceae_Ballantinia_antipoda,Absent
Brassicaceae_Arabidopsis_suecica,Absent
Brassicaceae_Arabidopsis_croatica,Absent
Brassicaceae_Arabidopsis_neglecta,Absent
Brassicaceae_Arabidopsis_sp,Absent
Brassicaceae_Arabidopsis_arenosa,Absent
Brassicaceae_Arabidopsis_halleri,Absent
Brassicaceae_Arabidopsis_kamchatica,Absent
Brassicaceae_Arabidopsis_umezawana,Absent
Brassicaceae_Arabidopsis_pedemontana,Absent
Brassicaceae_Arabidopsis_cebennensis,Absent
Brassicaceae_Camelina_rumelica,Absent
Brassicaceae_Camelina_microcarpa,Absent
Brassicaceae_Camelina_sativa,Absent
Brassicaceae_Camelina_alyssum,Absent
Brassicaceae_Pseudoarabidopsis_toxophylla,Absent
Brassicaceae_Neslia_paniculata,Absent
Brassicaceae_Catolobus_pendulus,Absent
Brassicaceae_Capsella_orientalis,Absent
Brassicaceae_Capsella_bursa-pastoris,Absent
Brassicaceae_Capsella_rubella,Absent
Brassicaceae_Capsella_grandiflora,Absent
Brassicaceae_Yinshania_exiensis,Absent
Brassicaceae_Yinshania_henryi,Absent
Brassicaceae_Tropidocarpum_gracile,Absent
Brassicaceae_Hornungia_procumbens,Absent
Brassicaceae_Hymenolobus_procumbens,Absent
Brassicaceae_Hornungia_petraea,Absent
Brassicaceae_Pritzelago_alpina,Absent
Brassicaceae_Hornungia_alpina,Absent
Brassicaceae_Ianhedgea_minutiflora,Absent
Brassicaceae_Robeschia_schimperi,Absent
Brassicaceae_Descurainia_kochii,Absent
Brassicaceae_Descurainia_sophia,Absent
Brassicaceae_Descurainia_stricta,Absent
Brassicaceae_Descurainia_athrocarpa,Absent
Brassicaceae_Descurainia_impatiens,Absent
Brassicaceae_Descurainia_streptocarpa,Absent
Brassicaceae_Descurainia_leptoclada,Absent
Brassicaceae_Descurainia_depressa,Absent
Brassicaceae_Descurainia_pinnata,Absent
Brassicaceae_Descurainia_longepedicellata,Absent
Brassicaceae_Descurainia_virletii,Absent
Brassicaceae_Descurainia_paradisa,Absent
Brassicaceae_Descurainia_appendiculata,Absent
Brassicaceae_Descurainia_antarctica,Absent
Brassicaceae_Descurainia_pimpinellifolia,Absent
Brassicaceae_Descurainia_argentina,Absent
Brassicaceae_Descurainia_cumingiana,Absent
Brassicaceae_Descurainia_heterotricha,Absent
Brassicaceae_Descurainia_obtusa,Absent
Brassicaceae_Descurainia_myriophylla,Absent
Brassicaceae_Descurainia_sophioides,Absent
Brassicaceae_Descurainia_incana,Absent
Brassicaceae_Descurainia_californica,Absent
Brassicaceae_Descurainia_incisa,Absent
Brassicaceae_Descurainia_torulosa,Absent
Brassicaceae_Descurainia_artemisioides,Absent
Brassicaceae_Descurainia_bourgeauana,Absent
Brassicaceae_Descurainia_preauxiana,Absent
Brassicaceae_Descurainia_gonzalezii,Absent
Brassicaceae_Descurainia_lemsii,Absent
Brassicaceae_Descurainia_gilva,Absent
Brassicaceae_Descurainia_millefolia,Absent
Brassicaceae_Hugueninia_tanacetifolia,Absent
Brassicaceae_Smelowskia_sophiifolia,Absent
Brassicaceae_Smelowskia_czukotica,Absent
Brassicaceae_Smelowskia_altaica,Absent
Brassicaceae_Hedinia_taxkargannica,Absent
Brassicaceae_Smelowskia_tibetica,Absent
Brassicaceae_Smelowskia_bartholomewii,Absent
Brassicaceae_Smelowskia_flavissima,Absent
Brassicaceae_Smelowskia_americana,Absent
Brassicaceae_Smelowskia_calycina,Absent
Brassicaceae_Smelowskia_borealis,Absent
Brassicaceae_Smelowskia_media,Absent
Brassicaceae_Smelowskia_alba,Absent
Brassicaceae_Smelowskia_bifurcata,Absent
Brassicaceae_Smelowskia_porsildii,Absent
Brassicaceae_Smelowskia_parryoides,Absent
Brassicaceae_Smelowskia_ovalis,Absent
Brassicaceae_Smelowskia_pyriformis,Absent
Brassicaceae_Smelowskia_johnsonii,Absent
Brassicaceae_Smelowskia_jacutica,Absent
Brassicaceae_Smelowskia_inopinata,Absent
Brassicaceae_Smelowskia_sisymbrioides,Absent
Brassicaceae_Smelowskia_annua,Absent
Brassicaceae_Lepidium_rotundum,Absent
Brassicaceae_Lepidium_platypetalum,Absent
Brassicaceae_Lepidium_perfoliatum,Absent
Brassicaceae_Lepidium_draba,Absent
Brassicaceae_Lepidium_heterophyllum,Absent
Brassicaceae_Lepidium_campestre,Absent
Brassicaceae_Lepidium_sativum,Absent
Brassicaceae_Lepidium_latifolium,Absent
Brassicaceae_Lepidium_coronopus,Absent
Brassicaceae_Lepidium_squamatum,Absent
Brassicaceae_Lepidium_didymum,Absent
Brassicaceae_Lepidium_angustissimum,Absent
Brassicaceae_Lepidium_apetalum,Absent
Brassicaceae_Lepidium_densiflorum,Absent
Brassicaceae_Lepidium_papilliferum,Absent
Brassicaceae_Lepidium_davisii,Absent
Brassicaceae_Lepidium_bonariense,Absent
Brassicaceae_Lepidium_virginicum,Absent
Brassicaceae_Lepidium_meyenii,Absent
Brassicaceae_Lepidium_naufragorum,Absent
Brassicaceae_Lepidium_kawarau,Absent
Brassicaceae_Lepidium_sisymbrioides,Absent
Brassicaceae_Lepidium_affghanum,Absent
Brassicaceae_Lepidium_africanum,Absent
Brassicaceae_Cyphocardamum_aretioides,Absent
Brassicaceae_Lepidium_graminifolium,Absent
Brassicaceae_Lepidium_obtusatum,Absent
Brassicaceae_Lepidium_flexicaule,Absent
Brassicaceae_Lepidium_sp,Absent
Brassicaceae_Lepidium_banksii,Absent
Brassicaceae_Lepidium_oleraceum,Absent
Brassicaceae_Lepidium_desvauxii,Absent
Brassicaceae_Lepidium_nesophilum,Absent
Brassicaceae_Lepidium_foliosum,Absent
Brassicaceae_Lepidium_subcordatum,Absent
Brassicaceae_Lepidium_lacerum,Absent
Brassicaceae_Lepidium_rubtzovii,Absent
Brassicaceae_Lepidium_ruderale,Absent
Brassicaceae_Cardamine_concatenata,Absent
Brassicaceae_Armoracia_rusticana,Absent
Brassicaceae_Iodanthus_pinnatifidus,Absent
Brassicaceae_Leavenworthia_uniflora,Absent
Brassicaceae_Leavenworthia_texana,Absent
Brassicaceae_Leavenworthia_aurea,Absent
Brassicaceae_Leavenworthia_crassa,Absent
Brassicaceae_Leavenworthia_alabamica,Absent
Brassicaceae_Selenia_aurea,Absent
Brassicaceae_Selenia_dissecta,Absent
Brassicaceae_Selenia_grandis,Absent
Brassicaceae_Selenia_jonesii,Absent
Brassicaceae_Planodes_virginicum,Absent
Brassicaceae_Rorippa_divaricata,Absent
Brassicaceae_Rorippa_islandica,Absent
Brassicaceae_Rorippa_palustris,Absent
Brassicaceae_Rorippa_amphibia,Absent
Brassicaceae_Rorippa_sylvestris,Absent
Brassicaceae_Rorippa_indica,Absent
Brassicaceae_Sisymbrella_aspera,Absent
Brassicaceae_Rorippa_cantoniensis,Absent
Brassicaceae_Ornithocarpa_torulosa,Absent
Brassicaceae_Barbarea_vulgaris,Absent
Brassicaceae_Barbarea_orthoceras,Absent
Brassicaceae_Barbarea_verna,Absent
Brassicaceae_Barbarea_taiwaniana,Absent
Brassicaceae_Neobeckia_aquatica,Absent
Brassicaceae_Cardamine_rupestris,Absent
Brassicaceae_Cardamine_adriatica,Absent
Brassicaceae_Cardamine_maritima,Absent
Brassicaceae_Cardamine_fialae,Absent
Brassicaceae_Cardamine_monteluccii,Absent
Brassicaceae_Cardamine_serbica,Absent
Brassicaceae_Cardamine_montenegrina,Absent
Brassicaceae_Cardamine_pentaphyllos,Absent
Brassicaceae_Cardamine_glanduligera,Absent
Brassicaceae_Cardamine_glauca,Absent
Brassicaceae_Cardamine_resedifolia,Absent
Brassicaceae_Cardamine_nipponica,Absent
Brassicaceae_Cardamine_bellidifolia,Absent
Brassicaceae_Cardamine_plumieri,Absent
Brassicaceae_Cardamine_carnosa,Absent
Brassicaceae_Nasturtium_microphyllum,Absent
Brassicaceae_Cardamine_graeca,Absent
Brassicaceae_Cardamine_tangutorum,Absent
Brassicaceae_Cardamine_bradei,Absent
Brassicaceae_Cardamine_constancei,Absent
Brassicaceae_Cardamine_yunnanensis,Absent
Brassicaceae_Cardamine_impatiens,Absent
Brassicaceae_Cardamine_leucantha,Absent
Brassicaceae_Cardamine_microphylla,Absent
Brassicaceae_Cardamine_enneaphyllos,Absent
Brassicaceae_Cardamine_conferta,Absent
Brassicaceae_Cardamine_diphylla,Absent
Brassicaceae_Rorippa_laciniata,Absent
Brassicaceae_Cardamine_fragariifolia,Absent
Brassicaceae_Cardamine_appendiculata,Absent
Brassicaceae_Cardamine_pattersonii,Absent
Brassicaceae_Cardamine_oligosperma,Absent
Brassicaceae_Cardamine_asarifolia,Absent
Brassicaceae_Cardamine_rockii,Absent
Brassicaceae_Cardamine_glechomifolia,Absent
Brassicaceae_Cardamine_microzyga,Absent
Brassicaceae_Cardamine_franchetiana,Absent
Brassicaceae_Cardamine_delavayi,Absent
Brassicaceae_Cardamine_longii,Absent
Brassicaceae_Cardamine_cordifolia,Absent
Brassicaceae_Cardamine_breweri,Absent
Brassicaceae_Cardamine_nuttallii,Absent
Brassicaceae_Cardamine_clematitis,Absent
Brassicaceae_Cardamine_lihengiana,Absent
Brassicaceae_Cardamine_griffithii,Absent
Brassicaceae_Cardamine_ecuadorensis,Absent
Brassicaceae_Cardamine_rhizomata,Absent
Brassicaceae_Cardamine_bulbosa,Absent
Brassicaceae_Cardamine_douglasii,Absent
Brassicaceae_Cardamine_rotundifolia,Absent
Brassicaceae_Cardamine_purpurea,Absent
Brassicaceae_Cardamine_digitata,Absent
Brassicaceae_Cardamine_macrophylla,Absent
Brassicaceae_Cardamine_corymbosa,Absent
Brassicaceae_Cardamine_lacustris,Absent
Brassicaceae_Cardamine_bilobata,Absent
Brassicaceae_Cardamine_debilis,Absent
Brassicaceae_Cardamine_occidentalis,Absent
Brassicaceae_Cardamine_victoris,Absent
Brassicaceae_Cardamine_yezoensis,Absent
Brassicaceae_Cardamine_pedata,Absent
Brassicaceae_Cardamine_lyallii,Absent
Brassicaceae_Cardamine_rupicola,Absent
Brassicaceae_Cardamine_parviflora,Absent
Brassicaceae_Cardamine_hirsuta,Absent
Brassicaceae_Cardamine_paucijuga,Absent
Brassicaceae_Cardamine_ovata,Absent
Brassicaceae_Cardamine_pensylvanica,Absent
Brassicaceae_Cardamine_raphanifolia,Absent
Brassicaceae_Cardamine_niigatensis,Absent
Brassicaceae_Cardamine_sp,Absent
Brassicaceae_Cardamine_flexuosa,Absent
Brassicaceae_Cardamine_caldeirarum,Absent
Brassicaceae_Cardamine_amara,Absent
Brassicaceae_Cardamine_barbarioides,Absent
Brassicaceae_Cardamine_bonariensis,Absent
Brassicaceae_Cardamine_flaccida,Absent
Brassicaceae_Cardamine_pratensis,Absent
Brassicaceae_Cardamine_crassifolia,Absent
Brassicaceae_Cardamine_castellana,Absent
Brassicaceae_Cardamine_tanakae,Absent
Brassicaceae_Cardamine_scutata,Absent
Brassicaceae_Cardamine_trifolia,Absent
Brassicaceae_Cardamine_africana,Absent
Brassicaceae_Nasturtium_officinale,Absent
Brassicaceae_Aplanodes_doidgeana,Absent
Brassicaceae_Chamira_circaeoides,Absent
Brassicaceae_Heliophila_pubescens,Absent
Brassicaceae_Heliophila_pusilla,Absent
Brassicaceae_Heldreichia_bupleurifolia,Absent
Brassicaceae_Biscutella_neustriaca,Absent
Brassicaceae_Biscutella_didyma,Absent
Brassicaceae_Biscutella_auriculata,Absent
Brassicaceae_Biscutella_laevigata,Absent
Brassicaceae_Delpinophytum_patagonicum,Absent
Brassicaceae_Asperuginoides_axillaris,Absent
Brassicaceae_Lunaria_rediviva,Absent
Brassicaceae_Lunaria_annua,Absent
Brassicaceae_Macropodium_nivale,Absent
Brassicaceae_Macropodium_pterospermum,Absent
Brassicaceae_Stevenia_maximowiczii,Absent
Brassicaceae_Alyssum_tenuifolium,Absent
Brassicaceae_Stevenia_canescens,Absent
Brassicaceae_Stevenia_cheiranthoides,Absent
Brassicaceae_Arabis_axillaris,Absent
Brassicaceae_Arabis_turrita,Absent
Brassicaceae_Aubrieta_vulcanica,Absent
